"time","scenario","ensemble","forecast_issue_time","data_assimilation","Forecast_id","ForecastProject_id","zone1temp","zone2temp","sw_factor","inflow_factor"
"2019-05-27T12:00:00+0000","oxygen_on",1,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3269824981689,12.8018503189087,0.714077711105347,0.404642730951309
"2019-05-27T12:00:00+0000","oxygen_on",2,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.764066696167,12.0345211029053,0.715646326541901,0.457968264818192
"2019-05-27T12:00:00+0000","oxygen_on",3,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.8076820373535,13.4961862564087,0.713273823261261,0.421451836824417
"2019-05-27T12:00:00+0000","oxygen_on",4,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.5436916351318,12.6881284713745,0.707468092441559,0.395416229963303
"2019-05-27T12:00:00+0000","oxygen_on",5,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,12.2436361312866,12.673544883728,0.685161650180817,0.375820279121399
"2019-05-27T12:00:00+0000","oxygen_on",6,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.550666809082,11.3001565933228,0.714454650878906,0.444598704576492
"2019-05-27T12:00:00+0000","oxygen_on",7,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.4733095169067,12.0721302032471,0.70229709148407,0.490141361951828
"2019-05-27T12:00:00+0000","oxygen_on",8,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.6689500808716,12.761604309082,0.689268052577972,0.432759791612625
"2019-05-27T12:00:00+0000","oxygen_on",9,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6129665374756,11.6848831176758,0.701888978481293,0.444364070892334
"2019-05-27T12:00:00+0000","oxygen_on",10,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.2810678482056,12.2563829421997,0.719120383262634,0.455195337533951
"2019-05-27T12:00:00+0000","oxygen_on",11,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.449875831604,11.7448740005493,0.716567397117615,0.447595685720444
"2019-05-27T12:00:00+0000","oxygen_on",12,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,12.350133895874,12.231725692749,0.716068506240845,0.509569525718689
"2019-05-27T12:00:00+0000","oxygen_on",13,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.9741544723511,12.522985458374,0.728683412075043,0.503444015979767
"2019-05-27T12:00:00+0000","oxygen_on",14,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6893672943115,12.238471031189,0.70761913061142,0.38511461019516
"2019-05-27T12:00:00+0000","oxygen_on",15,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.9025182723999,12.7611055374146,0.714822053909302,0.480289340019226
"2019-05-27T12:00:00+0000","oxygen_on",16,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.8334436416626,13.5900754928589,0.697908878326416,0.431467413902283
"2019-05-27T12:00:00+0000","oxygen_on",17,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.7511672973633,12.8307437896729,0.698472321033478,0.376535803079605
"2019-05-27T12:00:00+0000","oxygen_on",18,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2466268539429,13.1572675704956,0.714944958686829,0.543395698070526
"2019-05-27T12:00:00+0000","oxygen_on",19,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.8310747146606,13.7636280059814,0.703425467014313,0.382292479276657
"2019-05-27T12:00:00+0000","oxygen_on",20,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.0700130462646,12.5628719329834,0.714751660823822,0.43187627196312
"2019-05-27T12:00:00+0000","oxygen_on",21,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.0860633850098,12.8145446777344,0.702495276927948,0.478459715843201
"2019-05-27T12:00:00+0000","oxygen_on",22,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.0537796020508,12.3526058197021,0.708223640918732,0.446293473243713
"2019-05-27T12:00:00+0000","oxygen_on",23,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6483898162842,12.5058898925781,0.677823543548584,0.407448291778564
"2019-05-27T12:00:00+0000","oxygen_on",24,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.4482831954956,11.6682682037354,0.702518284320831,0.439543277025223
"2019-05-27T12:00:00+0000","oxygen_on",25,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3986797332764,11.4085092544556,0.709067344665527,0.4100481569767
"2019-05-27T12:00:00+0000","oxygen_on",26,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2540607452393,13.0069904327393,0.699256837368011,0.429619610309601
"2019-05-27T12:00:00+0000","oxygen_on",27,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6801252365112,12.3206939697266,0.699495613574982,0.457515805959702
"2019-05-27T12:00:00+0000","oxygen_on",28,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.2305555343628,12.5104284286499,0.709919810295105,0.38045260310173
"2019-05-27T12:00:00+0000","oxygen_on",29,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.0522737503052,12.4708232879639,0.713354349136353,0.527503550052643
"2019-05-27T12:00:00+0000","oxygen_on",30,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3266534805298,12.5576152801514,0.691411733627319,0.400453120470047
"2019-05-27T12:00:00+0000","oxygen_on",31,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.604344367981,12.4397888183594,0.69940847158432,0.462497264146805
"2019-05-27T12:00:00+0000","oxygen_on",32,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.532172203064,12.7585172653198,0.7267205119133,0.41581004858017
"2019-05-27T12:00:00+0000","oxygen_on",33,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.1241092681885,12.6118793487549,0.707046866416931,0.447221696376801
"2019-05-27T12:00:00+0000","oxygen_on",34,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.7028875350952,13.3839139938354,0.704045176506042,0.482365041971207
"2019-05-27T12:00:00+0000","oxygen_on",35,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.0407333374023,12.5709199905396,0.703356921672821,0.421936511993408
"2019-05-27T12:00:00+0000","oxygen_on",36,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3152103424072,11.9283313751221,0.689838469028473,0.471069008111954
"2019-05-27T12:00:00+0000","oxygen_on",37,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6769790649414,13.2970714569092,0.702132284641266,0.472453147172928
"2019-05-27T12:00:00+0000","oxygen_on",38,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2887897491455,12.9168128967285,0.713139593601227,0.426941990852356
"2019-05-27T12:00:00+0000","oxygen_on",39,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2639923095703,12.2800359725952,0.703442871570587,0.391809016466141
"2019-05-27T12:00:00+0000","oxygen_on",40,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,12.0160570144653,12.6618757247925,0.689818620681763,0.456886738538742
"2019-05-27T12:00:00+0000","oxygen_on",41,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.8258991241455,12.8925142288208,0.711715221405029,0.408432304859161
"2019-05-27T12:00:00+0000","oxygen_on",42,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,9.99899768829346,12.201943397522,0.708242952823639,0.420009911060333
"2019-05-27T12:00:00+0000","oxygen_on",43,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.4174308776855,12.9313383102417,0.705359518527985,0.418015420436859
"2019-05-27T12:00:00+0000","oxygen_on",44,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,12.1268653869629,12.1796321868896,0.683319091796875,0.435973793268204
"2019-05-27T12:00:00+0000","oxygen_on",45,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2357063293457,12.5314207077026,0.707757711410522,0.40936803817749
"2019-05-27T12:00:00+0000","oxygen_on",46,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2639932632446,11.8640222549438,0.703010499477386,0.396039396524429
"2019-05-27T12:00:00+0000","oxygen_on",47,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3321237564087,13.6542100906372,0.725726783275604,0.482627332210541
"2019-05-27T12:00:00+0000","oxygen_on",48,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.2523851394653,12.0708713531494,0.693877398967743,0.397412359714508
"2019-05-27T12:00:00+0000","oxygen_on",49,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3274374008179,12.3438138961792,0.707647025585175,0.441735357046127
"2019-05-27T12:00:00+0000","oxygen_on",50,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.3265991210938,12.8996381759644,0.721541464328766,0.432578086853027
"2019-05-27T12:00:00+0000","oxygen_on",51,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6884689331055,12.0695390701294,0.688135504722595,0.443471103906631
"2019-05-27T12:00:00+0000","oxygen_on",52,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.1363592147827,12.3373146057129,0.704079508781433,0.459348291158676
"2019-05-27T12:00:00+0000","oxygen_on",53,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.9584503173828,11.8306035995483,0.71930855512619,0.370265245437622
"2019-05-27T12:00:00+0000","oxygen_on",54,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,10.3533430099487,11.8193988800049,0.691763460636139,0.463930159807205
"2019-05-27T12:00:00+0000","oxygen_on",55,"2020-02-13T21:32:52-05:00",1,"2ac71ef9-8fc7-4a40-8a72-ff67e4d0bcc6",30405043,11.6791620254517,11.4674243927002,0.711950838565826,0.475610226392746
